folder_name,sample,study,dataset_id,data_access_link,species,organism_ontology_term_id,assay,assay_ontology_term_id,tissue,tissue_ontology_term_id,sex,sex_ontology_term_id,age_num,age_unit,age_group,development_stage_ontology_term_id,disease_level1,disease_level2,disease_level3,disease_ontology_term_id_level1,disease_ontology_term_id_level2,disease_ontology_term_id_level3,self_reported_ethnicity_ontology_term_id,source,raw_on_farm,download_url,H&E_on_farm
,Visium Human Prostate 5,Visium Human Prostate 5,,https://www.10xgenomics.com/datasets/human-prostate-cancer-adjacent-normal-section-with-if-staining-ffpe-1-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0010986,prostate,UBERON:0002367,,unknown,,,,HsapDv:0000258,cancer,,,MONDO:0008315,,MONDO:0008315,unknown,,,,
,Visium Human Skin 1,Visium Human Skin 1,,https://www.10xgenomics.com/datasets/human-melanoma-if-stained-ffpe-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0010987,skin,UBERON:0002097,,unknown,,,,HsapDv:0000258,cancer,,,MONDO:0002898,,MONDO:0002898,unknown,,,,
,Visium Human Brain 1,Visium Human Brain 1,,https://www.10xgenomics.com/datasets/adult-human-brain-1-cerebral-cortex-unknown-orientation-stains-anti-gfap-anti-nfh-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010988,brain,UBERON:0000955,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Brain 2,Visium Human Brain 2,,https://www.10xgenomics.com/datasets/adult-human-brain-2-cerebral-cortex-unknown-orientation-stains-anti-snap-25-anti-nfh-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010989,brain,UBERON:0000955,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Brain 3,Visium Human Brain 3,,https://www.10xgenomics.com/datasets/human-cerebellum-whole-transcriptome-analysis-1-standard-1-2-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010990,brain,UBERON:0000955,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Brain 4,Visium Human Brain 4,,https://www.10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0010991,brain,UBERON:0000955,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 1,Visium Human Breast 1,,https://cellxgene.cziscience.com/collections/4195ab4c-20bd-4cd3-8b3d-65601277e731,homo_sapiens,NCBITaxon:9606,visium,EFO:0010992,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 1,Visium Human Breast 1,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-1-1-standard-1-0-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010993,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 2 ,Visium Human Breast 2 ,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-2-1-standard-1-0-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010994,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 3,Visium Human Breast 3,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-1-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010995,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 4,Visium Human Breast 4,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-2-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010996,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Breast 5,Visium Human Breast 5,,https://www.10xgenomics.com/datasets/human-breast-cancer-whole-transcriptome-analysis-1-standard-1-2-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0010997,breast,UBERON:0000310,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Colon 1,Visium Human Colon 1,,https://cellxgene.cziscience.com/collections/60358420-6055-411d-ba4f-e8ac80682a2e,homo_sapiens,NCBITaxon:9606,visium,EFO:0010998,colon,UBERON:0001155,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Colon 3,Visium Human Colon 3,,https://www.10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-human-colon-cancer-ffpe-using-the-human-whole-transcriptome-probe-set-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0010999,colon,UBERON:0001155,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Heart Atlas,Visium Human Heart Atlas,,https://cellxgene.cziscience.com/collections/3116d060-0a8e-4767-99bb-e866badea1ed,homo_sapiens,NCBITaxon:9606,visium,EFO:0011000,heart,UBERON:0000948,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Heart 1,Visium Human Heart 1,,https://cellxgene.cziscience.com/collections/8191c283-0816-424b-9b61-c3e1d6258a77,homo_sapiens,NCBITaxon:9606,visium,EFO:0011001,heart,UBERON:0000948,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Heart 1,Visium Human Heart 1,,https://www.10xgenomics.com/datasets/human-heart-1-standard-1-0-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011002,heart,UBERON:0000948,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Heart 2,Visium Human Heart 2,,https://www.10xgenomics.com/datasets/human-heart-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011003,heart,UBERON:0000948,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Kidney 2,Visium Human Kidney 2,,https://www.10xgenomics.com/datasets/human-kidney-11-mm-capture-area-ffpe-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0011004,kidney,UBERON:0002113,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Liver 1,Visium Human Liver 1,,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,homo_sapiens,NCBITaxon:9606,visium,EFO:0011005,liver,UBERON:0002107,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Lung 1,Visium Human Lung 1,,https://cellxgene.cziscience.com/collections/c1241244-b22d-483d-875b-75699efb9f3c,homo_sapiens,NCBITaxon:9606,visium,EFO:0011006,lung,UBERON:0002048,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Lung 3,Visium Human Lung 3,,https://www.10xgenomics.com/datasets/human-lung-cancer-11-mm-capture-area-ffpe-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0011007,lung,UBERON:0002048,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Lymph Node 1,Visium Human Lymph Node 1,,https://www.10xgenomics.com/datasets/human-lymph-node-1-standard-1-0-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011008,lymph node,UBERON:0000029,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Lymph Node 2,Visium Human Lymph Node 2,,https://www.10xgenomics.com/datasets/human-lymph-node-1-standard-1-1-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011009,lymph node,UBERON:0000029,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Placenta 1,Visium Human Placenta 1,,https://cellxgene.cziscience.com/collections/e2c257e7-6f79-487c-b81c-39451cd4ab3c,homo_sapiens,NCBITaxon:9606,visium,EFO:0011010,placenta,UBERON:0001987,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Prostate 2,Visium Human Prostate 2,,https://www.10xgenomics.com/datasets/normal-human-prostate-ffpe-1-standard-1-3-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011011,prostate,UBERON:0002367,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Prostate 4,Visium Human Prostate 4,,https://www.10xgenomics.com/datasets/human-prostate-cancer-acinar-cell-carcinoma-ffpe-1-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0011012,prostate,UBERON:0002367,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Skin 1,Visium Human Skin 1,,https://cellxgene.cziscience.com/collections/34f12de7-c5e5-4813-a136-832677f98ac8,homo_sapiens,NCBITaxon:9606,visium,EFO:0011013,skin,UBERON:0002097,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Spinal Cord 1,Visium Human Spinal Cord 1,,https://www.10xgenomics.com/datasets/human-spinal-cord-whole-transcriptome-analysis-stains-dapi-anti-snap-25-anti-gfap-anti-myelin-cn-pase-1-standard-1-2-0,homo_sapiens,NCBITaxon:9606,visium,EFO:0011014,spinal cord,UBERON:0002240,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Tonsil 1,Visium Human Tonsil 1,,https://www.10xgenomics.com/datasets/gene-protein-expression-library-of-human-tonsil-cytassist-ffpe-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0011015,tonsil,UBERON:0002372,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Tonsil 2,Visium Human Tonsil 2,,https://www.10xgenomics.com/datasets/visium-cytassist-gene-and-protein-expression-library-of-human-tonsil-with-add-on-antibodies-h-e-6-5-mm-ffpe-2-standard,homo_sapiens,NCBITaxon:9606,visium,EFO:0011016,tonsil,UBERON:0002372,,unknown,,,,HsapDv:0000258,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 1,Visium Mouse Brain 1,,https://www.10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 2,Visium Mouse Brain 2,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 3,Visium Mouse Brain 3,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 4,Visium Mouse Brain 4,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 5,Visium Mouse Brain 5,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 6,Visium Mouse Brain 6,,https://www.10xgenomics.com/datasets/adult-mouse-brain-section-1-coronal-stains-dapi-anti-neu-n-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 7,Visium Mouse Brain 7,,https://www.10xgenomics.com/datasets/adult-mouse-brain-section-2-coronal-stains-dapi-anti-gfap-anti-neu-n-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 8,Visium Mouse Brain 8,,https://www.10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 9,Visium Mouse Brain 9,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 10,Visium Mouse Brain 10,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 11,Visium Mouse Brain 11,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 12,Visium Mouse Brain 12,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 13,Visium Mouse Brain 13,,https://www.10xgenomics.com/datasets/adult-mouse-brain-ffpe-1-standard-1-3-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 14,Visium Mouse Brain 14,,https://www.10xgenomics.com/datasets/adult-mouse-brain-if-stained-ffpe-1-standard-1-3-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 16,Visium Mouse Brain 16,,https://www.10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 18,Visium Mouse Brain 18,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 19,Visium Mouse Brain 19,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 20,Visium Mouse Brain 20,,https://www.10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 21,Visium Mouse Brain 21,,https://www.10xgenomics.com/datasets/mouse-brain-coronal-section-1-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 22,Visium Mouse Brain 22,,https://www.10xgenomics.com/datasets/mouse-brain-coronal-section-2-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 23,Visium Mouse Brain 23,,https://www.10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-visium-fresh-frozen-whole-transcriptome-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 24,Visium Mouse Brain 24,,https://www.10xgenomics.com/datasets/aggregate-of-mouse-brain-sections-cytassist-for-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 25,Visium Mouse Brain 25,,https://www.10xgenomics.com/datasets/adult-mouse-brain-coronal-section-visium-ff-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 26,Visium Mouse Brain 26,,https://www.10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 27,Visium Mouse Brain 27,,https://www.10xgenomics.com/datasets/fixed-frozen-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 28,Visium Mouse Brain 28,,https://www.10xgenomics.com/datasets/fresh-frozen-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard-1,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 29,Visium Mouse Brain 29,,https://www.10xgenomics.com/datasets/ffpe-visium-on-cytassist-mouse-brain-probe-based-whole-transcriptome-profiling-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 30,Visium Mouse Brain 30,,https://www.10xgenomics.com/datasets/adult-mouse-brain-coronal-section-fresh-frozen-1-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 31,Visium Mouse Brain 31,,https://www.10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-ffpe-mouse-brain-sagittal-11-mm-capture-area-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 32,Visium Mouse Brain 32,,https://www.10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fresh-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 33,Visium Mouse Brain 33,,https://www.10xgenomics.com/datasets/preservation-method-comparison-on-visium-cytassist-fixed-frozen-mouse-brain-sagittal-11-mm-capture-area-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Brain 34,Visium Mouse Brain 34,,https://www.10xgenomics.com/datasets/visium-cytassist-gene-expression-libraries-of-post-xenium-mouse-brain-ff-using-the-mouse-whole-transcriptome-probe-set-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Embryo 1,Visium Mouse Embryo 1,,https://www.10xgenomics.com/datasets/mouse-embryo-11-mm-capture-area-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,development,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Embryo 2,Visium Mouse Embryo 2,,https://www.10xgenomics.com/datasets/visium-cytassist-mouse-embryo-11-mm-capture-area-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,development,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Kidney 1,Visium Mouse Kidney 1,,https://www.10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-0-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,kidney,UBERON:0002113,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Kidney 2,Visium Mouse Kidney 2,,https://www.10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,kidney,UBERON:0002113,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Kidney 2,Visium Mouse Kidney 2,,https://www.10xgenomics.com/datasets/adult-mouse-kidney-ffpe-1-standard-1-3-0,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,kidney,UBERON:0002113,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Tissue Microarray 1,Visium Mouse Tissue Microarray 1,,https://www.10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-1-mm-edge-to-edge-spacing-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,mixed,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Tissue Microarray 2,Visium Mouse Tissue Microarray 2,,https://www.10xgenomics.com/datasets/mouse-tissue-microarray-in-5x5-layout-with-1-mm-edge-to-edge-spacing-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,mixed,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Mouse Tissue Microarray 3,Visium Mouse Tissue Microarray 3,,https://www.10xgenomics.com/datasets/mouse-tissue-microarray-in-3x3-layout-with-2-mm-edge-to-edge-spacing-ffpe-2-standard,mus_musculus,NCBITaxon:10090,visium,EFO:0010961,mixed,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,Visium Human Heart 2,Visium Human Heart 2,,https://cellxgene.cziscience.com/collections/8191c283-0816-424b-9b61-c3e1d6258a77,homo_sapiens,NCBITaxon:9606,visium,EFO:0011057,heart,UBERON:0000948,,unknown,,,,HsapDv:0000258,myocardial infection,,,MONDO:0024643,,MONDO:0024643,unknown,,,,
,Visium Human Liver 2,Visium Human Liver 2,,https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,homo_sapiens,NCBITaxon:9606,visium,EFO:0011058,liver,UBERON:0002107,,unknown,,,,HsapDv:0000258,primary sclerosing cholangitis,,,MONDO:0013433,,MONDO:0013433,unknown,,,,
,,,,,homo_sapiens,NCBITaxon:9606,visium,EFO:0011059,kidney,UBERON:0002113,,unknown,,,,HsapDv:0000258,unknown,,,unknown,,unknown,unknown,,,,
,,,,,mus_musculus,NCBITaxon:10090,slideseqv2,EFO:0030062,spleen,UBERON:0002106,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,,,,,homo_sapiens,NCBITaxon:9606,slideseqv2,EFO:0030062,kidney,UBERON:0002113,,unknown,,,,HsapDv:0000258,"healthy, disease",,,PATO:0000461,,PATO:0000461,unknown,,,,
,,,,,mus_musculus,NCBITaxon:10090,slideseqv2,EFO:0030062,kidney,UBERON:0002113,,unknown,,,,MmusDv:0000110,"healthy, disease",,,PATO:0000461,,PATO:0000461,unknown,,,,
,,,,,homo_sapiens,NCBITaxon:9606,slideseqv2,EFO:0030062,kidney,UBERON:0002113,,unknown,,,,HsapDv:0000258,unknown,,,unknown,,unknown,unknown,,,,
,,,,,homo_sapiens,NCBITaxon:9606,slideseqv2,EFO:0030062,mixed,,,unknown,,,,HsapDv:0000258,unknown,,,unknown,,unknown,unknown,,,,
,,,,https://cellxgene.cziscience.com/collections/d74b6979-efba-47cd-990a-9d80ccf29055,mus_musculus,NCBITaxon:10090,slideseqv2,EFO:0030062,development,,,unknown,,,,MmusDv:0000110,unknown,,,unknown,,unknown,unknown,,,,
,seqFISH Mouse Organogenesis,seqFISH Mouse Organogenesis,,https://crukci.shinyapps.io/SpatialMouseAtlas/,mus_musculus,NCBITaxon:10090,seqfish,EFO:0008991,development,,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MERFISH Whole Brain Mouse Atlas,MERFISH Whole Brain Mouse Atlas,,"https://cellxgene.cziscience.com/
collections/0cca8620-8dee-45d0-aef5-23f032a5cf09; https://knowledge.brain-map.org/data/5C0201JSVE04WY6DMVC/ explore; https://alleninstitute.github.io/abc_atlas_access/descriptions/Zhuang-ABCA-1.html; https://alleninstitute.github.io/abc_atlas_access/descriptions/Zhuang-ABCA-2.html; https://alleninstitute.github.io/ abc_atlas_access/descriptions/Zhuang-ABCA-3.html; https://allenin- stitute.github.io/abc_atlas_access/descriptions/Zhuang-ABCA-4.html",mus_musculus,NCBITaxon:10090,merfish,EFO:0008992,brain,UBERON:0000955,,unknown,,,,MmusDv:0000110,healthy,,,PATO:0000461,,PATO:0000461,unknown,,,,
